"MacroTrends Data Download"
"QQQ - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2005-04-07,31.2342,31.6037,31.2256,31.5934,75784844
2005-04-08,31.6618,31.7046,31.3026,31.3368,78979123
2005-04-11,31.4309,31.4566,31.1316,31.2,60704835
2005-04-12,31.1657,31.4223,30.7125,31.3539,124155813
2005-04-13,31.2684,31.3026,30.7724,30.8408,93234661
2005-04-14,30.8579,30.875,30.3618,30.4046,135676184
2005-04-15,30.1309,30.2506,29.6605,29.7118,145539163
2005-04-18,29.6947,30.0197,29.6263,29.7204,94152951
2005-04-19,29.9513,30.0197,29.7203,29.9256,83217251
2005-04-20,30.1138,30.1822,29.5835,29.681,119947198
2005-04-21,30.0112,30.5415,29.9,30.4645,106734369
2005-04-22,30.3362,30.3362,29.7777,30.0112,98428955
2005-04-25,30.1908,30.3302,30.0616,30.2549,61724346
2005-04-26,30.1737,30.5329,29.9684,29.977,92393739
2005-04-27,29.823,30.148,29.7033,30.0197,96295156
2005-04-28,29.8743,30.0625,29.6947,29.7204,84113616
2005-04-29,29.9342,29.9889,29.3783,29.9171,123543610
2005-05-02,29.994,30.1596,29.8367,30.0368,57874922
2005-05-03,29.977,30.4474,29.9599,30.1908,88848964
2005-05-04,30.1822,30.6457,30.1394,30.5568,77691276
2005-05-05,30.5842,30.7245,30.3875,30.5842,67876493
2005-05-06,30.7638,30.8066,30.5526,30.6672,66176484
2005-05-09,30.6783,30.8408,30.4961,30.8151,56698209
2005-05-10,30.6612,30.7553,30.4636,30.589,66233824
2005-05-11,30.6441,30.8117,30.1908,30.7467,112907701
2005-05-12,30.798,30.9605,30.4955,30.6612,99636760
2005-05-13,30.7809,31.1914,30.6936,30.9947,114014996
2005-05-16,30.9947,31.2495,30.9006,31.2037,67650023
2005-05-17,31.0879,31.4223,30.969,31.3881,78415613
2005-05-18,31.4737,31.9526,31.3967,31.8158,109559508
2005-05-19,31.9013,32.0894,31.8158,32.0826,79524395
2005-05-20,32.0296,32.2349,31.9441,32.2092,56958677
2005-05-23,32.2092,32.488,32.1579,32.3717,79598093
2005-05-24,32.2861,32.5,32.2434,32.4743,86295173
2005-05-25,32.3546,32.3982,32.1493,32.3375,65370737
2005-05-26,32.4829,32.7309,32.4829,32.6625,71901239
2005-05-27,32.6283,32.7138,32.5171,32.6796,42849338
2005-05-31,32.6625,32.7052,32.4316,32.5684,64396964
2005-06-01,32.5256,33.0815,32.517,32.8506,94827737
2005-06-02,32.7823,33.0645,32.7566,33.0645,65088538
2005-06-03,33.0388,33.0473,32.5171,32.5855,83008154
2005-06-06,32.6027,32.6625,32.4658,32.5941,45383330
2005-06-07,32.6283,32.9028,32.2759,32.3204,93731552
2005-06-08,32.3974,32.4573,32.1237,32.252,67760397
2005-06-09,32.2092,32.5513,32.0723,32.4572,85014043
2005-06-10,32.4144,32.4144,31.9697,32.1124,73550009
2005-06-13,32.0553,32.4573,32.0382,32.2691,70428335
2005-06-14,32.2349,32.3632,32.0724,32.1408,53649573
2005-06-15,32.3546,32.3888,31.8585,32.2434,88933967
2005-06-16,32.2777,32.5,32.2092,32.4145,77409357
2005-06-17,32.6325,32.7096,32.3158,32.4185,76334774
2005-06-20,32.2901,32.5983,32.1702,32.4185,58265716
2005-06-21,32.3843,32.5392,32.273,32.4014,83796262
2005-06-22,32.5384,32.6155,32.2131,32.3672,64434790
2005-06-23,32.4271,32.6839,31.9562,32.0076,104602444
2005-06-24,31.9991,32.0248,31.6378,31.6481,121828064
2005-06-27,31.631,31.7252,31.417,31.5026,62379944
2005-06-28,31.631,31.8964,31.5882,31.8022,62806710
2005-06-29,31.8878,31.8964,31.6481,31.732,61243812
2005-06-30,31.7936,31.8535,31.4597,31.4854,75300675
2005-07-01,31.554,31.6747,31.3999,31.4384,47311221
2005-07-05,31.3656,31.8364,31.3313,31.7679,67851500
2005-07-06,31.6994,31.9134,31.5573,31.6138,67878628
2005-07-07,31.3142,31.7508,31.2883,31.7251,102872620
2005-07-08,31.7422,32.3671,31.6678,32.3329,86800784
2005-07-11,32.4185,32.6667,32.3586,32.6325,82486740
2005-07-12,32.6325,32.9236,32.5383,32.7866,73683978
2005-07-13,32.8123,32.8979,32.6754,32.8637,61991731
2005-07-14,33.0863,33.2832,32.975,33.189,88321606
2005-07-15,33.2575,33.3859,33.0854,33.2917,57584973
2005-07-18,33.1804,33.2917,33.1183,33.1573,50212026
2005-07-19,33.3174,33.5537,33.2489,33.54,67047805
2005-07-20,33.3346,33.8739,33.3003,33.7797,78438133
2005-07-21,33.8652,33.9791,33.5656,33.7882,109094028
2005-07-22,33.7796,33.8909,33.5742,33.7454,61365270
2005-07-25,33.7625,33.9218,33.5571,33.617,44488460
2005-07-26,33.694,33.8396,33.5485,33.7454,59546851
2005-07-27,33.7625,34.0364,33.5793,34.0022,71515150
2005-07-28,34.0279,34.1743,33.9338,34.1649,56680624
2005-07-29,34.1306,34.1734,33.831,33.8781,63985910
2005-08-01,33.9337,34.0964,33.831,33.9423,51187636
2005-08-02,33.9765,34.3618,33.9457,34.3104,68203503
2005-08-03,34.1478,34.3532,34.1392,34.2933,53022041
2005-08-04,34.1392,34.1906,33.8738,33.962,61672915
2005-08-05,33.9081,34.0622,33.7514,33.7968,60959518
2005-08-08,33.831,33.908,33.5057,33.5485,55249644
2005-08-09,33.7026,33.8909,33.6478,33.7711,54612853
2005-08-10,33.8567,33.9722,33.3602,33.48,89365407
2005-08-11,33.4972,33.849,33.4715,33.7557,79927593
2005-08-12,33.4886,33.6598,33.3601,33.5656,73968106
2005-08-15,33.5057,33.9252,33.4518,33.7677,53969759
2005-08-16,33.6427,33.6683,33.1633,33.2232,81096836
2005-08-17,33.3174,33.5314,33.2061,33.4201,64715830
2005-08-18,33.2746,33.4715,33.189,33.2515,62146909
2005-08-19,33.2917,33.3867,33.2061,33.2318,44544731
2005-08-22,33.2831,33.54,33.0409,33.2489,79762730
2005-08-23,33.2489,33.3173,33.052,33.1547,49212456
2005-08-24,33.0854,33.5399,32.9236,32.9578,81343650
2005-08-25,32.9835,33.1222,32.9493,33.0332,44804465
2005-08-26,32.9835,33.0434,32.7609,32.9235,54578881
2005-08-29,32.7524,33.2574,32.7524,33.1804,64145931
2005-08-30,33.0092,33.0906,32.8038,33.0606,74759407
2005-08-31,33.0776,33.3944,32.939,33.3687,79963796
2005-09-01,33.3773,33.5143,33.1976,33.3174,64097513
2005-09-02,33.3688,33.4127,33.1633,33.189,45559055
2005-09-06,33.3345,33.7368,33.3002,33.6769,66851916
2005-09-07,33.6427,33.7959,33.5656,33.736,49158760
2005-09-08,33.6341,33.8738,33.617,33.7283,62938672
2005-09-09,33.7369,33.9766,33.6513,33.9158,64498600
2005-09-12,33.9252,34.1247,33.8824,34.0108,44232308
2005-09-13,33.9671,34.1649,33.8482,33.9252,56616778
2005-09-14,33.9423,33.968,33.5143,33.54,84442593
2005-09-15,33.6084,33.6769,33.4286,33.5228,68843532
2005-09-16,33.5999,33.7797,33.4795,33.7283,60803802
2005-09-19,33.6598,33.7112,33.3088,33.4629,62816598
2005-09-20,33.5228,33.8489,33.2223,33.3259,98788825
2005-09-21,33.2317,33.2745,32.9321,32.9578,99633831
2005-09-22,32.9065,33.1547,32.7353,33.0777,101361323
2005-09-23,32.9579,33.2832,32.8808,33.1719,60045974
2005-09-26,33.3602,33.4115,33.0006,33.1804,59344086
2005-09-27,33.2147,33.3003,32.9664,33.1034,54854869
2005-09-28,33.1889,33.343,33.0075,33.1119,61668219
2005-09-29,33.0692,33.5665,32.9108,33.5571,100690989
2005-09-30,33.5229,33.7968,33.4972,33.7797,67850544
2005-10-03,33.8567,34.0279,33.8225,33.8653,69924887
2005-10-04,33.9166,34.1392,33.6341,33.6427,73052664
2005-10-05,33.6512,33.6769,33.1547,33.1804,90868242
2005-10-06,33.1547,33.266,32.4613,32.7438,138827292
2005-10-07,32.8808,33.0178,32.6831,32.8209,77999804
2005-10-10,32.7781,32.9245,32.5812,32.6411,54787346
2005-10-11,32.7096,32.7353,32.3587,32.4785,98162626
2005-10-12,32.3244,32.5778,32.0419,32.0907,125058799
2005-10-13,32.0761,32.4528,31.9563,32.3415,118619345
2005-10-14,32.4186,32.5898,32.2217,32.5812,112534230
2005-10-17,32.5812,32.6925,32.3757,32.6839,54846135
2005-10-18,32.6497,32.6839,32.4528,32.4528,75376512
2005-10-19,32.3073,33.105,32.196,33.1034,113733856
2005-10-20,33.1034,33.2575,32.6155,32.7918,113483201
2005-10-21,33.1282,33.266,32.8112,33.0006,94186364
2005-10-24,33.1393,33.5408,32.9296,33.5228,95659827
2005-10-25,33.4543,33.5486,33.1889,33.3944,74264353
2005-10-26,33.3516,33.6204,33.1804,33.2232,76978472
2005-10-27,33.1975,33.2147,32.5555,32.5555,115566033
2005-10-28,32.6754,32.8654,32.4614,32.8055,81610879
2005-10-31,32.8979,33.4287,32.8894,33.2746,98814519
2005-11-01,33.1804,33.3944,33.1376,33.2489,62988211
2005-11-02,33.1504,33.7796,33.1376,33.6829,86881288
2005-11-03,34.0194,34.3191,33.968,34.1906,117324950
2005-11-04,34.2368,34.4388,34.1049,34.3104,86413240
2005-11-07,34.4131,34.4902,34.1991,34.3532,55913654
2005-11-08,34.2967,34.5416,34.2334,34.3618,67481801
2005-11-09,34.3532,34.5244,34.2676,34.378,61774614
2005-11-10,34.396,34.8325,34.1734,34.7555,103308243
2005-11-11,34.9011,35.0278,34.824,34.8497,68563753
2005-11-14,34.8925,34.9781,34.7581,34.8531,45907356
2005-11-15,34.8669,35.0124,34.5673,34.6871,68071621
2005-11-16,34.7984,34.9097,34.6357,34.8994,56402485
2005-11-17,35.0209,35.3719,34.9696,35.3608,80820412
2005-11-18,35.526,35.6553,35.1196,35.4832,93148663
2005-11-21,35.4378,35.5953,35.3034,35.5679,59667859
2005-11-22,35.4832,35.8427,35.4061,35.6972,76023640
2005-11-23,35.7229,35.9711,35.7058,35.7828,54858475
2005-11-25,35.817,35.9026,35.7228,35.8598,19629307
2005-11-28,35.9197,35.954,35.526,35.5602,63946230
2005-11-29,35.7486,35.8256,35.389,35.3916,66253595
2005-11-30,35.3462,35.5174,35.2597,35.3034,74520495
2005-12-01,35.5345,35.9968,35.526,35.96,78682811
2005-12-02,35.9026,36.0679,35.8427,36.0456,62394334
2005-12-05,35.9968,36.0054,35.6364,35.7828,52720145
2005-12-06,35.9797,36.2194,35.8684,35.8992,69711771
2005-12-07,35.9626,35.9797,35.6365,35.8342,71732611
2005-12-08,35.9198,35.954,35.3291,35.5782,95894902
2005-12-09,35.5867,35.7571,35.4231,35.71,48387243
2005-12-12,35.8428,35.9027,35.6801,35.8402,38403582
2005-12-13,35.7999,36.1346,35.7485,35.9925,64679361
2005-12-14,35.9113,36.0362,35.7041,35.8676,62989422
2005-12-15,35.954,36.0139,35.6184,35.9283,62135816
2005-12-16,35.9293,35.9893,35.6538,35.6804,54694235
2005-12-19,35.7663,35.792,35.0969,35.1141,64714832
2005-12-20,35.1398,35.3114,34.9682,35.1398,60289120
2005-12-21,35.1999,35.5346,35.1398,35.2943,59130764
2005-12-22,35.2771,35.5792,35.1656,35.5234,50753797
2005-12-23,35.6203,35.689,35.4393,35.5285,32547646
2005-12-27,35.6289,35.7662,35.1569,35.2153,47755178
2005-12-28,35.2342,35.38,35.0711,35.1741,43154820
2005-12-29,35.2084,35.2856,34.8823,34.9424,40570428
2005-12-30,34.7965,34.8223,34.6335,34.6781,51532178
2006-01-03,34.8823,35.6032,34.4619,35.4487,93822097
2006-01-04,35.5345,35.8177,35.4537,35.8177,79606271
2006-01-05,35.8263,36.0408,35.789,35.9722,66630460
2006-01-06,36.2639,36.6415,36.0923,36.6243,94424879
2006-01-09,36.6071,36.8303,36.487,36.7701,69300008
2006-01-10,36.5901,36.8303,36.5128,36.796,72381715
2006-01-11,36.9075,37.1649,36.7873,37.0791,86463894
2006-01-12,37.0362,37.1478,36.7702,36.8989,70711646
2006-01-13,36.8475,36.9419,36.6673,36.8818,55405860
2006-01-17,36.6072,36.7187,36.4699,36.6415,66792797
2006-01-18,36.0751,36.4355,36.058,36.221,105055924
2006-01-19,36.384,36.7444,36.2896,36.487,95326666
2006-01-20,36.4184,36.4613,35.3114,35.3972,161842179
2006-01-23,35.5002,35.5688,35.2513,35.4058,95567430
2006-01-24,35.4917,35.7834,35.4487,35.5603,66894348
2006-01-25,35.7319,35.7576,35.2513,35.4058,85652447
2006-01-26,35.6118,35.7748,35.3801,35.6547,93120122
2006-01-27,35.8778,36.3755,35.8177,36.1352,95093758
2006-01-30,36.1696,36.3155,36.1009,36.2039,46265323
2006-01-31,36.1609,36.2725,35.8778,36.0408,86607933
2006-02-01,35.8263,36.1867,35.7833,36.1695,76505586
2006-02-02,36.0494,36.1095,35.5345,35.5517,80684635
2006-02-03,35.2771,35.3801,34.994,35.1141,103910366
2006-02-06,35.0969,35.1913,34.8309,35.0197,49867360
2006-02-07,34.9596,35.1226,34.7022,34.8652,74848645
2006-02-08,35.114,35.3114,34.9167,35.2685,77145895
2006-02-09,35.3544,35.5003,34.8653,34.9339,67092264
2006-02-10,34.9081,35.2342,34.5477,35.1484,87984445
2006-02-13,34.9425,34.9596,34.5821,34.7451,60614194
2006-02-14,34.7966,35.1999,34.6764,35.0969,80948045
2006-02-15,35.0025,35.4058,34.951,35.32,79137843
2006-02-16,35.4402,35.6547,35.3114,35.6461,89110618
2006-02-17,35.5688,35.5774,35.3543,35.3629,70132863
2006-02-21,35.3629,35.4144,34.8481,34.9682,72997398
2006-02-22,35.0111,35.6461,34.9081,35.4058,78925387
2006-02-23,35.3715,35.6461,35.2513,35.3114,56881281
2006-02-24,35.3114,35.4315,35.1913,35.4058,48985735
2006-02-27,35.5003,35.9293,35.4659,35.8006,55743420
2006-02-28,35.689,35.8005,35.1569,35.2685,100880265
2006-03-01,35.3629,35.8436,35.3115,35.7491,69460216
2006-03-02,35.6547,35.9035,35.5345,35.7748,59870552
2006-03-03,35.5689,36.0494,35.5174,35.5689,96103225
2006-03-06,35.6375,35.7233,35.1483,35.2599,85442119
2006-03-07,35.2085,35.2428,34.8824,35.054,82729283
2006-03-08,34.9854,35.26,34.7537,35.0712,89209656
2006-03-09,35.1827,35.3115,34.7279,34.7708,93132288
2006-03-10,34.7365,35.0025,34.4876,34.8051,106811757
2006-03-13,34.9767,35.1312,34.8566,34.9081,59349260
2006-03-14,34.8824,35.5431,34.8738,35.5002,101400651
2006-03-15,35.6376,35.8006,35.4574,35.8006,72400508
2006-03-16,35.9121,35.9722,35.4659,35.5002,86965025
2006-03-17,35.4823,35.7141,35.405,35.5939,67163642
2006-03-20,35.7056,35.7914,35.551,35.6798,51727750
2006-03-21,35.6454,36.0747,35.2761,35.3019,115854888
2006-03-22,35.1044,35.4479,35.0872,35.3878,96418660
2006-03-23,35.2848,35.3964,35.0529,35.2848,64449544
2006-03-24,35.405,35.6369,35.2247,35.4651,70230552
2006-03-27,35.4479,35.6454,35.4136,35.4737,46705046
2006-03-28,35.5252,35.7828,35.1989,35.3277,86268032
2006-03-29,35.3792,36.1521,35.3535,35.9975,112176696
2006-03-30,36.0662,36.3239,35.8858,36.1091,99512303
2006-03-31,36.1864,36.2294,35.9288,36.0061,61020975
2006-04-03,36.195,36.3839,35.9803,36.049,69323213
2006-04-04,36.1005,36.3324,36.0061,36.2465,77203304
2006-04-05,36.3238,36.6415,36.2465,36.59,78666172
2006-04-06,36.5643,36.8734,36.4444,36.6931,78731819
2006-04-07,36.8305,36.9679,36.3238,36.341,100119543
2006-04-10,36.4097,36.4956,36.1435,36.2895,50647813
2006-04-11,36.4097,36.4354,35.8172,35.9975,78557130
2006-04-12,36.0233,36.1349,35.8945,36.0061,50253705
2006-04-13,35.9804,36.3496,35.8859,36.1521,54494793
2006-04-17,36.1005,36.2465,35.5423,35.7742,89356324
2006-04-18,35.8773,36.5471,35.8687,36.4612,106700540
2006-04-19,36.5299,36.6244,36.3238,36.6244,67861903
2006-04-20,36.5986,36.7704,36.3926,36.4956,69903263
2006-04-21,36.6415,36.8047,35.9116,36.0662,111780579
2006-04-24,36.0319,36.1264,35.8258,36.0319,67450741
2006-04-25,36.1349,36.1521,35.7657,35.9546,66663059
2006-04-26,35.9546,36.1177,35.8086,35.946,70870392
2006-04-27,35.7829,36.487,35.6369,36.2895,149326145
2006-04-28,36.0662,36.2551,35.8773,35.9374,76301450
2006-05-01,36.0061,36.3238,35.4737,35.5853,79735118
2006-05-02,35.7313,35.8344,35.551,35.6798,73118251
2006-05-03,35.7056,35.7571,35.448,35.6283,64372865
2006-05-04,35.6626,36.0576,35.6626,35.9202,76159962
2006-05-05,36.1607,36.2466,36.0147,36.2036,69033534
2006-05-08,36.1349,36.3066,36.1263,36.2379,38683325
2006-05-09,36.152,36.2208,36.0404,36.1005,41572388
2006-05-10,36.0061,36.049,35.6798,35.7828,79343638
2006-05-11,35.7485,35.7656,34.8897,34.9842,121061318
2006-05-12,34.8382,35.0014,34.3144,34.5119,132157663
2006-05-15,34.3746,34.6408,34.1685,34.4862,109758171
2006-05-16,34.4861,34.572,34.1512,34.2285,113690924
2006-05-17,34.0739,34.1856,33.6875,33.7648,178518163
2006-05-18,33.9108,34.0568,33.4901,33.533,119929033
2006-05-19,33.636,33.8936,33.2754,33.7906,166854465
2006-05-22,33.5072,33.6962,33.1637,33.4643,145622946
2006-05-23,33.7133,33.8165,33.1208,33.138,121384952
2006-05-24,33.0864,33.5244,32.8288,33.3612,201767341
2006-05-25,33.5588,33.8164,33.3355,33.7992,106057529
2006-05-26,33.8765,33.9881,33.6875,33.9108,78416638
2006-05-30,33.7562,33.7734,33.1551,33.1809,90541091
2006-05-31,33.2496,33.5416,33.0951,33.3355,117699051
2006-06-01,33.4128,34.1255,33.3527,34.1255,102494145
2006-06-02,34.323,34.3487,33.7562,34.0413,110616199
2006-06-05,33.9623,33.9709,33.3011,33.3011,88582393
2006-06-06,33.3613,33.4471,32.9319,33.2754,109289636
2006-06-07,33.3183,33.636,33.0177,33.0263,112144981
2006-06-08,32.8632,33.1122,32.1934,32.9748,240858855
2006-06-09,33.095,33.2667,32.7258,32.7601,123749721
2006-06-12,32.8031,32.8546,32.1075,32.1161,125008565
2006-06-13,32.2192,32.4596,31.91,31.9873,177815214
2006-06-14,32.0817,32.3823,31.9444,32.3136,173248378
2006-06-15,32.4939,33.3097,32.4596,33.1895,171757769
2006-06-16,33.1257,33.2374,32.8249,32.9452,103074138
2006-06-19,33.0827,33.117,32.5757,32.6788,111223843
2006-06-20,32.7304,33.0655,32.6015,32.7218,88393462
2006-06-21,32.7734,33.5038,32.7648,33.2374,111312462
2006-06-22,33.1686,33.2374,32.6444,32.8163,123136151
2006-06-23,32.7905,33.1084,32.5929,32.7819,75649719
2006-06-26,32.7992,32.9882,32.7132,32.8679,55915105
2006-06-27,32.8937,32.9366,32.2148,32.2492,108302489
2006-06-28,32.3351,32.5156,32.1203,32.4898,78627145
2006-06-29,32.6187,33.478,32.5672,33.478,156365034
2006-06-30,33.6155,33.6326,33.2374,33.3147,71065582
2006-07-03,33.4092,33.5123,33.349,33.5123,18559403
2006-07-05,33.203,33.2373,32.7303,32.7819,80525362
2006-07-06,32.8765,33.0655,32.6617,32.7476,60618573
2006-07-07,32.5586,32.7992,32.2836,32.3867,92851954
2006-07-10,32.4726,32.5929,31.9398,32.1031,90310337
2006-07-11,32.0344,32.4296,31.8625,32.3437,116906412
2006-07-12,32.275,32.3437,31.6563,31.7336,132689767
2006-07-13,31.5016,31.8281,31.2008,31.2008,152530242
2006-07-14,31.1922,31.261,30.754,30.8829,148092015
2006-07-17,30.8958,31.1492,30.8227,30.9602,115408941
2006-07-18,31.1235,31.218,30.5391,31.0633,177811399
2006-07-19,31.0204,31.6477,31.0118,31.4672,165397348
2006-07-20,31.5746,31.6219,30.9688,31.0032,130816581
2006-07-21,30.8314,30.9001,30.608,30.6767,102470752
2006-07-24,30.8056,31.3041,30.7626,31.2868,111906037
2006-07-25,31.3383,31.5703,31.1407,31.4672,93514558
2006-07-26,31.3641,31.682,31.1321,31.4414,91216412
2006-07-27,31.5617,31.8281,31.1493,31.2352,85650365
2006-07-28,31.4157,31.9141,31.3641,31.8883,80380988
2006-07-31,31.8625,32.0687,31.6992,31.8797,67033017
2006-08-01,31.6133,31.6219,31.1579,31.3469,84664047
2006-08-02,31.4586,31.9054,31.4586,31.6992,75067965
2006-08-03,31.3985,32.0859,31.347,31.8969,85230666
2006-08-04,32.1547,32.3351,31.4672,31.7508,106104727
2006-08-07,31.7251,31.7422,31.3899,31.5446,59850227
2006-08-08,31.6305,31.7078,31.1579,31.3469,106243222
2006-08-09,31.8024,32.0601,31.304,31.3899,124854901
2006-08-10,31.3254,31.6906,31.2008,31.6133,88055627
2006-08-11,31.493,31.5274,31.2524,31.3899,74648898
2006-08-14,31.6734,32.0257,31.5359,31.5961,93858293
2006-08-15,31.9827,32.4382,31.871,32.3952,114841239
2006-08-16,32.6444,33.1772,32.5155,33.1514,116308565
2006-08-17,33.0569,33.4951,33.0311,33.2803,110946283
2006-08-18,33.2116,33.3663,32.8937,33.3319,83977092
2006-08-21,33.0569,33.1342,32.8764,33.0139,57283153
2006-08-22,32.9623,33.349,32.8249,33.0225,87674957
2006-08-23,33.0569,33.2287,32.5843,32.7733,82532074
2006-08-24,32.8765,32.9538,32.5843,32.8679,67868803
2006-08-25,32.7991,33.203,32.7046,32.928,63200169
2006-08-28,32.8936,33.3319,32.8593,33.1772,68743361
2006-08-29,33.1514,33.3061,32.8077,33.2803,90083837
2006-08-30,33.2889,33.5381,33.1686,33.435,65041336
2006-08-31,33.4608,33.5381,33.3061,33.4006,52591649
2006-09-01,33.5725,33.6928,33.4264,33.5811,59623698
2006-09-05,33.6068,33.9248,33.3834,33.9076,73515363
2006-09-06,33.5811,33.6756,33.1772,33.2288,81756009
2006-09-07,33.1428,33.4264,32.9624,33.0654,99544645
2006-09-08,33.117,33.3576,33.0483,33.2717,83018469
2006-09-11,33.0054,33.6413,32.928,33.478,122287155
2006-09-12,33.4693,34.1997,33.4693,34.0966,106591664
2006-09-13,34.1396,34.3561,34.0536,34.3372,99717085
2006-09-14,34.2427,34.5606,34.1654,34.363,84270459
2006-09-15,34.6927,34.7872,34.3917,34.4863,118494706
2006-09-18,34.4949,34.7357,34.3401,34.4864,100934071
2006-09-19,34.5981,34.6067,33.9791,34.2628,136730590
2006-09-20,34.5637,34.8561,34.5551,34.7615,100267458
2006-09-21,34.8388,34.9678,34.4605,34.5465,104759039
2006-09-22,34.5207,34.5293,34.1338,34.28,86831577
2006-09-25,34.4347,34.9592,34.1166,34.8818,117314355
2006-09-26,34.8389,35.0796,34.7357,35.0538,97396426
2006-09-27,34.9936,35.2086,34.8216,35.0108,97152653
2006-09-28,35.0538,35.157,34.7615,35.1054,73788995
2006-09-29,35.157,35.1913,34.9248,34.9506,73467475
2006-10-02,34.9076,34.9936,34.4605,34.5121,83519616
2006-10-03,34.4348,34.8045,34.2886,34.6583,99920971
2006-10-04,34.5809,35.5181,34.5121,35.5095,128166430
2006-10-05,35.4922,35.733,35.4063,35.6814,78822396
2006-10-06,35.5782,35.733,35.4578,35.604,73461093
2006-10-09,35.5696,35.8878,35.5266,35.7244,53975674
2006-10-10,35.776,35.8964,35.5181,35.7846,84411289
2006-10-11,35.6212,35.9651,35.3977,35.7158,117420287
2006-10-12,35.905,36.3263,35.8534,36.3091,81694347
2006-10-13,36.3004,36.5584,36.2317,36.481,69166244
2006-10-16,36.481,36.6444,36.4552,36.4982,53301810
2006-10-17,36.2575,36.2833,35.9049,36.1113,125451530
2006-10-18,36.3005,36.3779,35.8104,35.9394,103404795
2006-10-19,35.8447,36.2059,35.7588,36.0253,92983105
2006-10-20,36.1543,36.1835,35.8018,36.1113,90625869
2006-10-23,36.0425,36.61,35.9565,36.481,109091433
2006-10-24,36.3607,36.4982,36.0425,36.2231,88985013
2006-10-25,36.2317,36.5584,36.1543,36.481,107746629
2006-10-26,36.6015,36.9024,36.3005,36.8164,111962438
2006-10-27,36.739,36.8164,36.1801,36.2919,111212794
2006-10-30,36.2575,36.6702,36.1629,36.524,89311841
2006-10-31,36.5928,36.7648,36.3779,36.61,116751685
2006-11-01,36.7389,36.7733,35.9565,36.1113,128073454
2006-11-02,35.9522,36.2317,35.8878,36.1457,86138367
2006-11-03,36.1973,36.2746,35.776,36.0511,102513666
2006-11-06,36.1629,36.7218,36.1629,36.5756,87064715
2006-11-07,36.5671,37.0485,36.5155,36.825,119681518
2006-11-08,36.61,37.1431,36.5154,36.9969,154635091
2006-11-09,37.2033,37.2721,36.6874,36.7992,106835909
2006-11-10,36.8335,37.0055,36.6874,36.9969,70827450
2006-11-13,37.0227,37.4354,36.9711,37.3666,76631931
2006-11-14,37.401,37.8051,37.1774,37.7707,104803167
2006-11-15,37.8137,38.1748,37.7621,37.9255,100214202
2006-11-16,38.0459,38.1921,37.8482,38.0889,97537159
2006-11-17,37.8825,38.0889,37.788,38.0889,81804403
2006-11-20,37.9684,38.2436,37.8395,38.1662,91256340
2006-11-21,38.192,38.2694,38.0458,38.2178,58539956
2006-11-22,38.3296,38.4758,38.0545,38.4586,60057137
2006-11-24,38.1749,38.5704,38.1577,38.3898,44532608
2006-11-27,38.278,38.3554,37.5214,37.5386,137128604
2006-11-28,37.4183,37.6934,37.2635,37.6332,101665869
2006-11-29,37.8309,37.9857,37.5386,37.8911,118560017
2006-11-30,37.8739,38.0717,37.6504,37.8653,106133579
2006-12-01,37.8309,38.1319,37.1947,37.5386,124275558
2006-12-04,37.6504,38.2437,37.6504,38.0545,77332965
2006-12-05,38.1662,38.3038,37.9942,38.192,72780924
2006-12-06,38.0803,38.1749,37.8911,38.0545,67220042
2006-12-07,38.1233,38.2436,37.573,37.573,107402376
2006-12-08,37.4612,38.0544,37.3752,37.7449,115031760
2006-12-11,37.689,38.149,37.616,37.8825,62590459
2006-12-12,37.8568,37.9427,37.4526,37.659,95630733
2006-12-13,37.9212,37.9255,37.5042,37.7277,67912493
2006-12-14,37.8051,38.321,37.7793,38.149,93803721
2006-12-15,38.4456,38.5317,38.1787,38.2476,86009121
2006-12-18,38.3767,38.523,37.7052,37.8688,104645729
2006-12-19,37.5761,37.9291,37.3437,37.7483,117531425
2006-12-20,37.7828,37.9722,37.5934,37.6106,57883362
2006-12-21,37.6708,37.6966,37.1974,37.3437,88614241
2006-12-22,37.3523,37.3695,36.9563,36.9563,79928295
2006-12-26,36.9563,37.1199,36.9133,37.1113,43749772
2006-12-27,37.1802,37.361,37.1027,37.3007,46573568
2006-12-28,37.1888,37.3437,37.0596,37.1199,59410705
2006-12-29,37.1973,37.5417,37.1199,37.1543,64704510
2007-01-03,37.4126,37.9291,36.6034,37.2232,144336141
2007-01-04,37.2749,38.0582,37.1457,37.9291,117760477
2007-01-05,37.8172,37.8344,37.4298,37.7483,119314664
2007-01-08,37.7741,37.9807,37.5675,37.7741,91590403
2007-01-09,37.8774,38.1271,37.5589,37.9635,103370136
2007-01-10,37.843,38.4456,37.7225,38.4112,104164944
2007-01-11,38.4886,38.9448,38.4369,38.8071,149800057
2007-01-12,38.7555,39.0395,38.7124,39.0051,89680484
